DATE,ML.BBY - VALUE,ML.CCCTRI - VALUE,ML.BBBEY - VALUE,ML.IGEM - VALUE,ML.BBTRI - VALUE,ML.AAATRI - VALUE,ML.BBBTRI - VALUE,ML.TRI - VALUE,ML.AEY - VALUE,ML.EMCBI - VALUE,ML.CCCY - VALUE,ML.ATRI - VALUE,ML.AAY - VALUE,ML.EMHG - VALUE,ML.HYOAS - VALUE,ML.AATRI - VALUE,ML.EMCTRI - VALUE,ML.USTRI - VALUE,ML.BOAS - VALUE,ML.USEY - VALUE,ML.AAOAS - VALUE,ML.AAAEY - VALUE,ML.BTRI - VALUE,ML.EEMCBI - VALUE,ML.BEY - VALUE,ML.EMHGY - VALUE
1987-08-31,,,,,,,,345.18,,,,,,,,,,,,,,,,,,
1987-09-01,,,,,,,,345.44,,,,,,,,,,,,,,,,,,
1987-09-02,,,,,,,,342.36,,,,,,,,,,,,,,,,,,
1987-09-03,,,,,,,,341.88,,,,,,,,,,,,,,,,,,
1987-09-04,,,,,,,,341.62,,,,,,,,,,,,,,,,,,
1987-09-08,,,,,,,,339.88,,,,,,,,,,,,,,,,,,
1987-09-09,,,,,,,,339.23,,,,,,,,,,,,,,,,,,
1987-09-10,,,,,,,,339.47,,,,,,,,,,,,,,,,,,
1987-09-11,,,,,,,,340.39,,,,,,,,,,,,,,,,,,
1987-09-14,,,,,,,,340.52,,,,,,,,,,,,,,,,,,
1987-09-15,,,,,,,,339.46,,,,,,,,,,,,,,,,,,
1987-09-16,,,,,,,,339.12,,,,,,,,,,,,,,,,,,
1987-09-17,,,,,,,,338.97,,,,,,,,,,,,,,,,,,
1987-09-18,,,,,,,,339.4,,,,,,,,,,,,,,,,,,
1987-09-21,,,,,,,,339.94,,,,,,,,,,,,,,,,,,
1987-09-22,,,,,,,,339.64,,,,,,,,,,,,,,,,,,
1987-09-23,,,,,,,,340.06,,,,,,,,,,,,,,,,,,
1987-09-24,,,,,,,,340.29,,,,,,,,,,,,,,,,,,
1987-09-25,,,,,,,,338.72,,,,,,,,,,,,,,,,,,
1987-09-28,,,,,,,,338.93,,,,,,,,,,,,,,,,,,
1987-09-29,,,,,,,,337.94,,,,,,,,,,,,,,,,,,
1987-09-30,,,,,,,,336.77,,,,,,,,,,,,,,,,,,
1987-10-01,,,,,,,,336.55,,,,,,,,,,,,,,,,,,
1987-10-02,,,,,,,,335.8,,,,,,,,,,,,,,,,,,
1987-10-05,,,,,,,,336.86,,,,,,,,,,,,,,,,,,
1987-10-06,,,,,,,,335.98,,,,,,,,,,,,,,,,,,
1987-10-07,,,,,,,,336.73,,,,,,,,,,,,,,,,,,
1987-10-08,,,,,,,,336.39,,,,,,,,,,,,,,,,,,
1987-10-09,,,,,,,,334.91,,,,,,,,,,,,,,,,,,
1987-10-12,,,,,,,,334.9,,,,,,,,,,,,,,,,,,
1987-10-13,,,,,,,,335.67,,,,,,,,,,,,,,,,,,
1987-10-14,,,,,,,,336.12,,,,,,,,,,,,,,,,,,
1987-10-15,,,,,,,,333.16,,,,,,,,,,,,,,,,,,
1987-10-16,,,,,,,,332.46,,,,,,,,,,,,,,,,,,
1987-10-19,,,,,,,,330.62,,,,,,,,,,,,,,,,,,
1987-10-20,,,,,,,,340.5,,,,,,,,,,,,,,,,,,
1987-10-21,,,,,,,,340.69,,,,,,,,,,,,,,,,,,
1987-10-22,,,,,,,,343.73,,,,,,,,,,,,,,,,,,
1987-10-23,,,,,,,,343.93,,,,,,,,,,,,,,,,,,
1987-10-26,,,,,,,,346.03,,,,,,,,,,,,,,,,,,
1987-10-27,,,,,,,,344.34,,,,,,,,,,,,,,,,,,
1987-10-28,,,,,,,,345.25,,,,,,,,,,,,,,,,,,
1987-10-29,,,,,,,,345.89,,,,,,,,,,,,,,,,,,
1987-10-30,,,,,,,,346.68,,,,,,,,,,,,,,,,,,
1987-10-31,,,,,,,,346.77,,,,,,,,,,,,,,,,,,
1987-11-02,,,,,,,,345.98,,,,,,,,,,,,,,,,,,
1987-11-03,,,,,,,,347.88,,,,,,,,,,,,,,,,,,
1987-11-04,,,,,,,,348.46,,,,,,,,,,,,,,,,,,
1987-11-05,,,,,,,,351.93,,,,,,,,,,,,,,,,,,
1987-11-06,,,,,,,,350.89,,,,,,,,,,,,,,,,,,
1987-11-09,,,,,,,,351.28,,,,,,,,,,,,,,,,,,
1987-11-10,,,,,,,,351.2,,,,,,,,,,,,,,,,,,
1987-11-11,,,,,,,,351.21,,,,,,,,,,,,,,,,,,
1987-11-12,,,,,,,,351.61,,,,,,,,,,,,,,,,,,
1987-11-13,,,,,,,,351.59,,,,,,,,,,,,,,,,,,
1987-11-16,,,,,,,,352.36,,,,,,,,,,,,,,,,,,
1987-11-17,,,,,,,,352.58,,,,,,,,,,,,,,,,,,
1987-11-18,,,,,,,,352.77,,,,,,,,,,,,,,,,,,
1987-11-19,,,,,,,,352.84,,,,,,,,,,,,,,,,,,
1987-11-20,,,,,,,,353.51,,,,,,,,,,,,,,,,,,
1987-11-23,,,,,,,,354.67,,,,,,,,,,,,,,,,,,
1987-11-24,,,,,,,,354.71,,,,,,,,,,,,,,,,,,
1987-11-25,,,,,,,,353.01,,,,,,,,,,,,,,,,,,
1987-11-27,,,,,,,,351.57,,,,,,,,,,,,,,,,,,
1987-11-30,,,,,,,,352.43,,,,,,,,,,,,,,,,,,
1987-12-01,,,,,,,,352.47,,,,,,,,,,,,,,,,,,
1987-12-02,,,,,,,,352.56,,,,,,,,,,,,,,,,,,
1987-12-03,,,,,,,,353.68,,,,,,,,,,,,,,,,,,
1987-12-04,,,,,,,,353.82,,,,,,,,,,,,,,,,,,
1987-12-07,,,,,,,,353.36,,,,,,,,,,,,,,,,,,
1987-12-08,,,,,,,,352.92,,,,,,,,,,,,,,,,,,
1987-12-09,,,,,,,,352.24,,,,,,,,,,,,,,,,,,
1987-12-10,,,,,,,,349.57,,,,,,,,,,,,,,,,,,
1987-12-11,,,,,,,,348.33,,,,,,,,,,,,,,,,,,
1987-12-14,,,,,,,,348.59,,,,,,,,,,,,,,,,,,
1987-12-15,,,,,,,,350.54,,,,,,,,,,,,,,,,,,
1987-12-16,,,,,,,,352.02,,,,,,,,,,,,,,,,,,
1987-12-17,,,,,,,,352.91,,,,,,,,,,,,,,,,,,
1987-12-18,,,,,,,,354.97,,,,,,,,,,,,,,,,,,
1987-12-21,,,,,,,,355.08,,,,,,,,,,,,,,,,,,
1987-12-22,,,,,,,,355.15,,,,,,,,,,,,,,,,,,
1987-12-23,,,,,,,,355.42,,,,,,,,,,,,,,,,,,
1987-12-24,,,,,,,,357.59,,,,,,,,,,,,,,,,,,
1987-12-28,,,,,,,,356.66,,,,,,,,,,,,,,,,,,
1987-12-29,,,,,,,,356.0,,,,,,,,,,,,,,,,,,
1987-12-30,,,,,,,,357.24,,,,,,,,,,,,,,,,,,
1987-12-31,,,,,,,,357.67,,,,,,,,,,,,,,,,,,
1988-01-04,,,,,,,,358.79,,,,,,,,,,,,,,,,,,
1988-01-05,,,,,,,,359.34,,,,,,,,,,,,,,,,,,
1988-01-06,,,,,,,,358.77,,,,,,,,,,,,,,,,,,
1988-01-07,,,,,,,,357.54,,,,,,,,,,,,,,,,,,
1988-01-08,,,,,,,,355.97,,,,,,,,,,,,,,,,,,
1988-01-11,,,,,,,,356.81,,,,,,,,,,,,,,,,,,
1988-01-12,,,,,,,,357.04,,,,,,,,,,,,,,,,,,
1988-01-13,,,,,,,,357.35,,,,,,,,,,,,,,,,,,
1988-01-14,,,,,,,,357.92,,,,,,,,,,,,,,,,,,
1988-01-15,,,,,,,,361.3,,,,,,,,,,,,,,,,,,
1988-01-18,,,,,,,,362.86,,,,,,,,,,,,,,,,,,
1988-01-19,,,,,,,,362.47,,,,,,,,,,,,,,,,,,
1988-01-20,,,,,,,,362.74,,,,,,,,,,,,,,,,,,
1988-01-21,,,,,,,,364.51,,,,,,,,,,,,,,,,,,
1988-01-22,,,,,,,,364.8,,,,,,,,,,,,,,,,,,
1988-01-25,,,,,,,,365.68,,,,,,,,,,,,,,,,,,
1988-01-26,,,,,,,,364.74,,,,,,,,,,,,,,,,,,
1988-01-27,,,,,,,,368.02,,,,,,,,,,,,,,,,,,
1988-01-28,,,,,,,,369.98,,,,,,,,,,,,,,,,,,
1988-01-29,,,,,,,,371.18,,,,,,,,,,,,,,,,,,
1988-01-31,,,,,,,,371.37,,,,,,,,,,,,,,,,,,
1988-02-01,,,,,,,,372.7,,,,,,,,,,,,,,,,,,
1988-02-02,,,,,,,,373.7,,,,,,,,,,,,,,,,,,
1988-02-03,,,,,,,,373.77,,,,,,,,,,,,,,,,,,
1988-02-04,,,,,,,,373.0,,,,,,,,,,,,,,,,,,
1988-02-05,,,,,,,,375.02,,,,,,,,,,,,,,,,,,
1988-02-08,,,,,,,,374.67,,,,,,,,,,,,,,,,,,
1988-02-09,,,,,,,,374.55,,,,,,,,,,,,,,,,,,
1988-02-10,,,,,,,,375.21,,,,,,,,,,,,,,,,,,
1988-02-11,,,,,,,,374.56,,,,,,,,,,,,,,,,,,
1988-02-12,,,,,,,,373.52,,,,,,,,,,,,,,,,,,
1988-02-16,,,,,,,,372.66,,,,,,,,,,,,,,,,,,
1988-02-17,,,,,,,,372.9,,,,,,,,,,,,,,,,,,
1988-02-18,,,,,,,,373.0,,,,,,,,,,,,,,,,,,
1988-02-19,,,,,,,,373.2,,,,,,,,,,,,,,,,,,
1988-02-22,,,,,,,,373.58,,,,,,,,,,,,,,,,,,
1988-02-23,,,,,,,,374.86,,,,,,,,,,,,,,,,,,
1988-02-24,,,,,,,,375.01,,,,,,,,,,,,,,,,,,
1988-02-25,,,,,,,,376.1,,,,,,,,,,,,,,,,,,
1988-02-26,,,,,,,,376.16,,,,,,,,,,,,,,,,,,
1988-02-29,,,,,,,,377.61,,,,,,,,,,,,,,,,,,
1988-03-01,,,,,,,,377.96,,,,,,,,,,,,,,,,,,
1988-03-02,,,,,,,,378.2,,,,,,,,,,,,,,,,,,
1988-03-03,,,,,,,,378.56,,,,,,,,,,,,,,,,,,
1988-03-04,,,,,,,,376.31,,,,,,,,,,,,,,,,,,
1988-03-07,,,,,,,,376.26,,,,,,,,,,,,,,,,,,
1988-03-08,,,,,,,,375.42,,,,,,,,,,,,,,,,,,
1988-03-09,,,,,,,,375.56,,,,,,,,,,,,,,,,,,
1988-03-10,,,,,,,,375.6,,,,,,,,,,,,,,,,,,
1988-03-11,,,,,,,,375.58,,,,,,,,,,,,,,,,,,
1988-03-14,,,,,,,,375.9,,,,,,,,,,,,,,,,,,
1988-03-15,,,,,,,,376.1,,,,,,,,,,,,,,,,,,
1988-03-16,,,,,,,,375.28,,,,,,,,,,,,,,,,,,
1988-03-17,,,,,,,,375.99,,,,,,,,,,,,,,,,,,
1988-03-18,,,,,,,,376.34,,,,,,,,,,,,,,,,,,
1988-03-21,,,,,,,,373.68,,,,,,,,,,,,,,,,,,
1988-03-22,,,,,,,,373.81,,,,,,,,,,,,,,,,,,
1988-03-23,,,,,,,,373.79,,,,,,,,,,,,,,,,,,
1988-03-24,,,,,,,,372.92,,,,,,,,,,,,,,,,,,
1988-03-25,,,,,,,,373.51,,,,,,,,,,,,,,,,,,
1988-03-28,,,,,,,,373.21,,,,,,,,,,,,,,,,,,
1988-03-29,,,,,,,,373.32,,,,,,,,,,,,,,,,,,
1988-03-30,,,,,,,,373.39,,,,,,,,,,,,,,,,,,
1988-03-31,,,,,,,,373.31,,,,,,,,,,,,,,,,,,
1988-04-04,,,,,,,,371.7,,,,,,,,,,,,,,,,,,
1988-04-05,,,,,,,,371.58,,,,,,,,,,,,,,,,,,
1988-04-06,,,,,,,,371.82,,,,,,,,,,,,,,,,,,
1988-04-07,,,,,,,,373.7,,,,,,,,,,,,,,,,,,
1988-04-08,,,,,,,,373.91,,,,,,,,,,,,,,,,,,
1988-04-11,,,,,,,,374.48,,,,,,,,,,,,,,,,,,
1988-04-12,,,,,,,,374.17,,,,,,,,,,,,,,,,,,
1988-04-13,,,,,,,,374.38,,,,,,,,,,,,,,,,,,
1988-04-14,,,,,,,,372.19,,,,,,,,,,,,,,,,,,
1988-04-15,,,,,,,,371.52,,,,,,,,,,,,,,,,,,
1988-04-18,,,,,,,,370.43,,,,,,,,,,,,,,,,,,
1988-04-19,,,,,,,,370.45,,,,,,,,,,,,,,,,,,
1988-04-20,,,,,,,,369.32,,,,,,,,,,,,,,,,,,
1988-04-21,,,,,,,,370.08,,,,,,,,,,,,,,,,,,
1988-04-22,,,,,,,,370.55,,,,,,,,,,,,,,,,,,
1988-04-25,,,,,,,,370.99,,,,,,,,,,,,,,,,,,
1988-04-26,,,,,,,,371.37,,,,,,,,,,,,,,,,,,
1988-04-27,,,,,,,,371.45,,,,,,,,,,,,,,,,,,
1988-04-28,,,,,,,,370.5,,,,,,,,,,,,,,,,,,
1988-04-29,,,,,,,,369.51,,,,,,,,,,,,,,,,,,
1988-04-30,,,,,,,,369.61,,,,,,,,,,,,,,,,,,
1988-05-02,,,,,,,,369.73,,,,,,,,,,,,,,,,,,
1988-05-03,,,,,,,,369.75,,,,,,,,,,,,,,,,,,
1988-05-04,,,,,,,,370.05,,,,,,,,,,,,,,,,,,
1988-05-05,,,,,,,,370.06,,,,,,,,,,,,,,,,,,
1988-05-06,,,,,,,,370.07,,,,,,,,,,,,,,,,,,
1988-05-09,,,,,,,,369.67,,,,,,,,,,,,,,,,,,
1988-05-10,,,,,,,,369.63,,,,,,,,,,,,,,,,,,
1988-05-11,,,,,,,,369.22,,,,,,,,,,,,,,,,,,
1988-05-12,,,,,,,,368.75,,,,,,,,,,,,,,,,,,
1988-05-13,,,,,,,,369.69,,,,,,,,,,,,,,,,,,
1988-05-16,,,,,,,,369.39,,,,,,,,,,,,,,,,,,
1988-05-17,,,,,,,,368.36,,,,,,,,,,,,,,,,,,
1988-05-18,,,,,,,,366.88,,,,,,,,,,,,,,,,,,
1988-05-19,,,,,,,,366.26,,,,,,,,,,,,,,,,,,
1988-05-20,,,,,,,,367.07,,,,,,,,,,,,,,,,,,
1988-05-23,,,,,,,,366.13,,,,,,,,,,,,,,,,,,
1988-05-24,,,,,,,,366.27,,,,,,,,,,,,,,,,,,
1988-05-25,,,,,,,,366.48,,,,,,,,,,,,,,,,,,
1988-05-26,,,,,,,,366.3,,,,,,,,,,,,,,,,,,
1988-05-27,,,,,,,,366.13,,,,,,,,,,,,,,,,,,
1988-05-31,,,,,,,,366.81,,,,,,,,,,,,,,,,,,
1988-06-01,,,,,,,,369.03,,,,,,,,,,,,,,,,,,
1988-06-02,,,,,,,,369.93,,,,,,,,,,,,,,,,,,
1988-06-03,,,,,,,,369.89,,,,,,,,,,,,,,,,,,
1988-06-06,,,,,,,,370.83,,,,,,,,,,,,,,,,,,
1988-06-07,,,,,,,,370.99,,,,,,,,,,,,,,,,,,
1988-06-08,,,,,,,,371.74,,,,,,,,,,,,,,,,,,
1988-06-09,,,,,,,,372.63,,,,,,,,,,,,,,,,,,
1988-06-10,,,,,,,,372.27,,,,,,,,,,,,,,,,,,
1988-06-13,,,,,,,,373.26,,,,,,,,,,,,,,,,,,
1988-06-14,,,,,,,,376.64,,,,,,,,,,,,,,,,,,
1988-06-15,,,,,,,,377.58,,,,,,,,,,,,,,,,,,
1988-06-16,,,,,,,,375.33,,,,,,,,,,,,,,,,,,
1988-06-17,,,,,,,,372.77,,,,,,,,,,,,,,,,,,
1988-06-20,,,,,,,,372.04,,,,,,,,,,,,,,,,,,
1988-06-21,,,,,,,,372.36,,,,,,,,,,,,,,,,,,
1988-06-22,,,,,,,,374.57,,,,,,,,,,,,,,,,,,
1988-06-23,,,,,,,,375.97,,,,,,,,,,,,,,,,,,
1988-06-24,,,,,,,,376.49,,,,,,,,,,,,,,,,,,
1988-06-27,,,,,,,,376.32,,,,,,,,,,,,,,,,,,
1988-06-28,,,,,,,,376.17,,,,,,,,,,,,,,,,,,
1988-06-29,,,,,,,,377.31,,,,,,,,,,,,,,,,,,
1988-06-30,,,,,,,,376.66,,,,,,,,,,,,,,,,,,
1988-07-01,,,,,,,,377.09,,,,,,,,,,,,,,,,,,
1988-07-05,,,,,,,,377.26,,,,,,,,,,,,,,,,,,
1988-07-06,,,,,,,,377.41,,,,,,,,,,,,,,,,,,
1988-07-07,,,,,,,,375.47,,,,,,,,,,,,,,,,,,
1988-07-08,,,,,,,,374.25,,,,,,,,,,,,,,,,,,
1988-07-11,,,,,,,,374.33,,,,,,,,,,,,,,,,,,
1988-07-12,,,,,,,,374.53,,,,,,,,,,,,,,,,,,
1988-07-13,,,,,,,,374.47,,,,,,,,,,,,,,,,,,
1988-07-14,,,,,,,,373.07,,,,,,,,,,,,,,,,,,
1988-07-15,,,,,,,,374.06,,,,,,,,,,,,,,,,,,
1988-07-18,,,,,,,,373.24,,,,,,,,,,,,,,,,,,
1988-07-19,,,,,,,,373.27,,,,,,,,,,,,,,,,,,
1988-07-20,,,,,,,,373.45,,,,,,,,,,,,,,,,,,
1988-07-21,,,,,,,,373.51,,,,,,,,,,,,,,,,,,
1988-07-22,,,,,,,,373.97,,,,,,,,,,,,,,,,,,
1988-07-25,,,,,,,,374.61,,,,,,,,,,,,,,,,,,
1988-07-26,,,,,,,,374.86,,,,,,,,,,,,,,,,,,
1988-07-27,,,,,,,,375.09,,,,,,,,,,,,,,,,,,
1988-07-28,,,,,,,,374.85,,,,,,,,,,,,,,,,,,
1988-07-29,,,,,,,,376.19,,,,,,,,,,,,,,,,,,
1988-07-31,,,,,,,,376.38,,,,,,,,,,,,,,,,,,
1988-08-01,,,,,,,,376.94,,,,,,,,,,,,,,,,,,
1988-08-02,,,,,,,,378.31,,,,,,,,,,,,,,,,,,
1988-08-03,,,,,,,,379.34,,,,,,,,,,,,,,,,,,
1988-08-04,,,,,,,,380.16,,,,,,,,,,,,,,,,,,
1988-08-05,,,,,,,,378.89,,,,,,,,,,,,,,,,,,
1988-08-08,,,,,,,,379.2,,,,,,,,,,,,,,,,,,
1988-08-09,,,,,,,,377.58,,,,,,,,,,,,,,,,,,
1988-08-10,,,,,,,,376.43,,,,,,,,,,,,,,,,,,
1988-08-11,,,,,,,,374.6,,,,,,,,,,,,,,,,,,
1988-08-12,,,,,,,,374.71,,,,,,,,,,,,,,,,,,
1988-08-15,,,,,,,,374.67,,,,,,,,,,,,,,,,,,
1988-08-16,,,,,,,,374.61,,,,,,,,,,,,,,,,,,
1988-08-17,,,,,,,,374.56,,,,,,,,,,,,,,,,,,
1988-08-18,,,,,,,,375.06,,,,,,,,,,,,,,,,,,
1988-08-19,,,,,,,,375.19,,,,,,,,,,,,,,,,,,
1988-08-22,,,,,,,,375.52,,,,,,,,,,,,,,,,,,
1988-08-23,,,,,,,,375.62,,,,,,,,,,,,,,,,,,
1988-08-24,,,,,,,,375.92,,,,,,,,,,,,,,,,,,
1988-08-25,,,,,,,,374.47,,,,,,,,,,,,,,,,,,
1988-08-26,,,,,,,,375.27,,,,,,,,,,,,,,,,,,
1988-08-29,,,,,,,,376.32,,,,,,,,,,,,,,,,,,
1988-08-30,,,,,,,,377.09,,,,,,,,,,,,,,,,,,
1988-08-31,,,,,,,,378.88,,,,,,,,,,,,,,,,,,
1988-09-01,,,,,,,,378.89,,,,,,,,,,,,,,,,,,
1988-09-02,,,,,,,,383.84,,,,,,,,,,,,,,,,,,
1988-09-06,,,,,,,,383.56,,,,,,,,,,,,,,,,,,
1988-09-07,,,,,,,,384.38,,,,,,,,,,,,,,,,,,
1988-09-08,,,,,,,,384.42,,,,,,,,,,,,,,,,,,
1988-09-09,,,,,,,,384.65,,,,,,,,,,,,,,,,,,
1988-09-12,,,,,,,,385.3,,,,,,,,,,,,,,,,,,
1988-09-13,,,,,,,,385.32,,,,,,,,,,,,,,,,,,
1988-09-14,,,,,,,,386.39,,,,,,,,,,,,,,,,,,
1988-09-15,,,,,,,,385.94,,,,,,,,,,,,,,,,,,
1988-09-16,,,,,,,,385.96,,,,,,,,,,,,,,,,,,
1988-09-19,,,,,,,,386.09,,,,,,,,,,,,,,,,,,
1988-09-20,,,,,,,,385.65,,,,,,,,,,,,,,,,,,
1988-09-21,,,,,,,,386.32,,,,,,,,,,,,,,,,,,
1988-09-22,,,,,,,,386.25,,,,,,,,,,,,,,,,,,
1988-09-23,,,,,,,,385.67,,,,,,,,,,,,,,,,,,
1988-09-26,,,,,,,,386.11,,,,,,,,,,,,,,,,,,
1988-09-27,,,,,,,,385.98,,,,,,,,,,,,,,,,,,
1988-09-28,,,,,,,,384.79,,,,,,,,,,,,,,,,,,
1988-09-29,,,,,,,,384.66,,,,,,,,,,,,,,,,,,
1988-09-30,,,,,,,,387.49,,,,,,,,,,,,,,,,,,
1988-10-03,,,,,,,,388.14,,,,,,,,,,,,,,,,,,
1988-10-04,,,,,,,,388.55,,,,,,,,,,,,,,,,,,
1988-10-05,,,,,,,,388.61,,,,,,,,,,,,,,,,,,
1988-10-06,,,,,,,,388.78,,,,,,,,,,,,,,,,,,
1988-10-07,,,,,,,,391.28,,,,,,,,,,,,,,,,,,
1988-10-10,,,,,,,,391.53,,,,,,,,,,,,,,,,,,
1988-10-11,,,,,,,,390.66,,,,,,,,,,,,,,,,,,
1988-10-12,,,,,,,,389.88,,,,,,,,,,,,,,,,,,
1988-10-13,,,,,,,,389.93,,,,,,,,,,,,,,,,,,
1988-10-14,,,,,,,,389.86,,,,,,,,,,,,,,,,,,
1988-10-17,,,,,,,,390.7,,,,,,,,,,,,,,,,,,
1988-10-18,,,,,,,,391.11,,,,,,,,,,,,,,,,,,
1988-10-19,,,,,,,,391.3,,,,,,,,,,,,,,,,,,
1988-10-20,,,,,,,,390.99,,,,,,,,,,,,,,,,,,
1988-10-21,,,,,,,,391.5,,,,,,,,,,,,,,,,,,
1988-10-24,,,,,,,,391.1,,,,,,,,,,,,,,,,,,
1988-10-25,,,,,,,,391.15,,,,,,,,,,,,,,,,,,
1988-10-26,,,,,,,,391.99,,,,,,,,,,,,,,,,,,
1988-10-27,,,,,,,,392.78,,,,,,,,,,,,,,,,,,
1988-10-28,,,,,,,,393.57,,,,,,,,,,,,,,,,,,
1988-10-31,,,,,,,,393.74,,,,,,,,,,,,,,,,,,
1988-11-01,,,,,,,,394.6,,,,,,,,,,,,,,,,,,
1988-11-02,,,,,,,,394.36,,,,,,,,,,,,,,,,,,
1988-11-03,,,,,,,,394.51,,,,,,,,,,,,,,,,,,
1988-11-04,,,,,,,,393.53,,,,,,,,,,,,,,,,,,
1988-11-07,,,,,,,,392.32,,,,,,,,,,,,,,,,,,
1988-11-08,,,,,,,,392.04,,,,,,,,,,,,,,,,,,
1988-11-09,,,,,,,,391.52,,,,,,,,,,,,,,,,,,
1988-11-10,,,,,,,,391.43,,,,,,,,,,,,,,,,,,
1988-11-11,,,,,,,,391.54,,,,,,,,,,,,,,,,,,
1988-11-14,,,,,,,,391.64,,,,,,,,,,,,,,,,,,
1988-11-15,,,,,,,,391.74,,,,,,,,,,,,,,,,,,
1988-11-16,,,,,,,,391.29,,,,,,,,,,,,,,,,,,
1988-11-17,,,,,,,,390.91,,,,,,,,,,,,,,,,,,
1988-11-18,,,,,,,,389.85,,,,,,,,,,,,,,,,,,
1988-11-21,,,,,,,,390.57,,,,,,,,,,,,,,,,,,
1988-11-22,,,,,,,,389.82,,,,,,,,,,,,,,,,,,
1988-11-23,,,,,,,,389.91,,,,,,,,,,,,,,,,,,
1988-11-25,,,,,,,,388.63,,,,,,,,,,,,,,,,,,
1988-11-28,,,,,,,,389.03,,,,,,,,,,,,,,,,,,
1988-11-29,,,,,,,,389.75,,,,,,,,,,,,,,,,,,
1988-11-30,,,,,,,,390.86,,,,,,,,,,,,,,,,,,
1988-12-01,,,,,,,,391.86,,,,,,,,,,,,,,,,,,
1988-12-02,,,,,,,,390.87,,,,,,,,,,,,,,,,,,
1988-12-05,,,,,,,,390.27,,,,,,,,,,,,,,,,,,
1988-12-06,,,,,,,,392.13,,,,,,,,,,,,,,,,,,
1988-12-07,,,,,,,,393.69,,,,,,,,,,,,,,,,,,
1988-12-08,,,,,,,,393.06,,,,,,,,,,,,,,,,,,
1988-12-09,,,,,,,,392.82,,,,,,,,,,,,,,,,,,
1988-12-12,,,,,,,,392.94,,,,,,,,,,,,,,,,,,
1988-12-13,,,,,,,,392.47,,,,,,,,,,,,,,,,,,
1988-12-14,,,,,,,,392.21,,,,,,,,,,,,,,,,,,
1988-12-15,,,,,,,,391.38,,,,,,,,,,,,,,,,,,
1988-12-16,,,,,,100.07,100.02,391.66,,,,100.1,,,,100.09,,,,,,,,,,
1988-12-19,,,,,,100.16,100.07,391.93,,,,100.18,,,,100.15,,,,,,,,,,
1988-12-20,,,,,,100.46,100.28,392.94,,,,100.44,,,,100.41,,,,,,,,,,
1988-12-21,,,,,,100.52,100.45,393.27,,,,100.52,,,,100.45,,,,,,,,,,
1988-12-22,,,,,,100.6,100.51,393.5,,,,100.57,,,,100.51,,,,,,,,,,
1988-12-23,,,,,,100.72,100.69,394.13,,,,100.74,,,,100.66,,,,,,,,,,
1988-12-27,,,,,,100.59,100.61,393.62,,,,100.6,,,,100.5,,,,,,,,,,
1988-12-28,,,,,,100.12,100.3,392.14,,,,100.19,,,,100.18,,,,,,,,,,
1988-12-29,,,,,,100.21,100.18,392.12,,,,100.19,,,,100.19,,,,,,,,,,
1988-12-30,,,,,,100.34,100.31,392.52,,,,100.29,,,,100.26,,,,,,,,,,
1988-12-31,,,,,,100.36,100.28,392.57,,,,100.32,,,,100.28,,,,,,,,,,
1989-01-03,,,,,,100.02,100.1,391.46,,,,100.04,,,,99.95,,,,,,,,,,
1989-01-04,,,,,,100.03,99.97,391.38,,,,100.04,,,,99.96,,,,,,,,,,
1989-01-05,,,,,,99.97,99.96,391.17,,,,99.99,,,,99.88,,,,,,,,,,
1989-01-06,,,,,,99.95,99.95,391.23,,,,100.01,,,,99.93,,,,,,,,,,
1989-01-09,,,,,,100.09,100.11,391.78,,,,100.14,,,,100.07,,,,,,,,,,
1989-01-10,,,,,,100.19,100.21,392.22,,,,100.27,,,,100.19,,,,,,,,,,
1989-01-11,,,,,,100.23,100.28,392.4,,,,100.3,,,,100.23,,,,,,,,,,
1989-01-12,,,,,,100.26,100.34,392.53,,,,100.33,,,,100.25,,,,,,,,,,
1989-01-13,,,,,,100.79,100.81,394.59,,,,100.9,,,,100.76,,,,,,,,,,
1989-01-16,,,,,,101.02,101.02,395.06,,,,100.88,,,,100.91,,,,,,,,,,
1989-01-17,,,,,,101.07,101.05,395.39,,,,101.04,,,,100.98,,,,,,,,,,
1989-01-18,,,,,,101.27,101.19,396.23,,,,101.28,,,,101.22,,,,,,,,,,
1989-01-19,,,,,,101.31,101.3,396.32,,,,101.27,,,,101.2,,,,,,,,,,
1989-01-20,,,,,,101.23,101.18,395.84,,,,101.13,,,,101.08,,,,,,,,,,
1989-01-23,,,,,,101.28,101.2,395.92,,,,101.17,,,,101.05,,,,,,,,,,
1989-01-24,,,,,,101.58,101.52,397.37,,,,101.56,,,,101.49,,,,,,,,,,
1989-01-25,,,,,,101.71,101.7,397.8,,,,101.63,,,,101.59,,,,,,,,,,
1989-01-26,,,,,,101.52,101.55,397.12,,,,101.46,,,,101.39,,,,,,,,,,
1989-01-27,,,,,,101.93,101.92,398.92,,,,101.97,,,,101.88,,,,,,,,,,
1989-01-30,,,,,,101.87,101.94,398.59,,,,101.84,,,,101.76,,,,,,,,,,
1989-01-31,,,,,,101.72,101.82,398.0,,,,101.69,,,,101.58,,,,,,,,,,
1989-02-01,,,,,,101.77,101.82,398.16,,,,101.75,,,,101.64,,,,,,,,,,
1989-02-02,,,,,,101.88,101.9,398.54,,,,101.84,,,,101.74,,,,,,,,,,
